time_id;time_nome;rodada;capitao_id;reserva_luxo_id;pontos;esquema_id;patrimonio;clube;escudo;posicao;capitao_time;reserva_luxo_time;scout_DS;pontuacao_final;jogos_num;atleta_id;rodada_id;clube_id;posicao_id;status_id;pontos_num;media_num;variacao_num;preco_num;entrou_em_campo;slug;apelido;craque;scout_FD;scout_FF;scout_FS;scout_A;scout_FC;scout_CA;scout_I;scout_G;scout_V;scout_SG;scout_DE;scout_GS;scout_PC;scout_FT
9064886;Al Bihlau;1;142004;142004;69,31;3;109,11;Botafogo;https://raw.githubusercontent.com/victorbarwinski/ligalitopbi/main/Escudos/Botafogo.png;Goleiro;False;False;;10,2;1;68806;1;263;1;7;10,2;10,2;2,12;10,12;True;;Neto;0;;;;;;;;;;1,0;4,0;;;
9064886;Al Bihlau;1;142004;142004;69,31;3;109,11;Flamengo;https://raw.githubusercontent.com/victorbarwinski/ligalitopbi/main/Escudos/Flamengo.png;Lateral;False;False;4,0;6,7;1;84816;1;262;2;6;6,7;6,7;1,08;8,08;True;;Varela;0;;;2,0;;1,0;;;;;;;;;
9064886;Al Bihlau;1;142004;142004;69,31;3;109,11;Santos;https://raw.githubusercontent.com/victorbarwinski/ligalitopbi/main/Escudos/Santos.png;Lateral;False;False;;5,5;1;95466;1;277;2;6;5,5;5,5;0,66;7,66;True;;Igor Vinícius;0;;;1,0;1,0;;;;;;;;;;
9064886;Al Bihlau;1;142004;142004;69,31;3;109,11;Vitória;https://raw.githubusercontent.com/victorbarwinski/ligalitopbi/main/Escudos/Vitoria.png;Zagueiro;False;False;;4,1;1;90943;1;287;3;7;4,1;4,1;0,53;5,53;True;;Zé Marcos;0;;;;;3,0;;;;;1,0;;;;
9064886;Al Bihlau;1;142004;142004;69,31;3;109,11;Fluminense;https://raw.githubusercontent.com/victorbarwinski/ligalitopbi/main/Escudos/Fluminense.png;Zagueiro;False;False;3,0;5,5;1;132553;1;266;3;7;5,5;5,5;0,84;6,84;True;;Jemmes;0;;;2,0;;;;;;;;;;;
9064886;Al Bihlau;1;142004;142004;69,31;3;109,11;Internacional;https://raw.githubusercontent.com/victorbarwinski/ligalitopbi/main/Escudos/Internacional.png;Meia;False;False;;3,0;1;68685;1;285;4;7;3,0;3,0;-0,4;7,6;True;;Alan Patrick;0;1,0;1,0;2,0;;;;;;;;;;;
9064886;Al Bihlau;1;142004;142004;69,31;3;109,11;Vitória;https://raw.githubusercontent.com/victorbarwinski/ligalitopbi/main/Escudos/Vitoria.png;Meia;False;False;2,0;10,9;1;99440;1;287;4;7;10,9;10,9;2,73;8,73;True;;Baralhas;0;;;3,0;;2,0;1,0;;1,0;;;;;;
9064886;Al Bihlau;1;142004;142004;69,31;3;109,11;Santos;https://raw.githubusercontent.com/victorbarwinski/ligalitopbi/main/Escudos/Santos.png;Meia;False;False;;2,5;1;102256;1;277;4;6;2,5;2,5;-0,76;8,24;True;;Rollheiser;0;1,0;1,0;1,0;;;;;;;;;;;
9064886;Al Bihlau;1;142004;142004;69,31;3;109,11;Grêmio;https://raw.githubusercontent.com/victorbarwinski/ligalitopbi/main/Escudos/Gremio.png;Atacante;True;True;1,0;2,55;1;142004;1;284;5;6;1,7;1,7;-0,49;5,51;True;;Amuzu;0;;;1,0;;1,0;;;;;;;;;
9064886;Al Bihlau;1;142004;142004;69,31;3;109,11;Vitória;https://raw.githubusercontent.com/victorbarwinski/ligalitopbi/main/Escudos/Vitoria.png;Atacante;False;False;;10,4;1;92696;1;287;5;6;10,4;10,4;2,56;8,56;True;;Renato Kayzer;0;1,0;1,0;1,0;;;;1,0;1,0;;;;;;
9064886;Al Bihlau;1;142004;142004;69,31;3;109,11;Fluminense;https://raw.githubusercontent.com/victorbarwinski/ligalitopbi/main/Escudos/Fluminense.png;Atacante;False;False;2,0;5,7;1;102928;1;266;5;7;5,7;5,7;0,54;8,54;True;;Canobbio;0;1,0;1,0;2,0;;1,0;;;;;;;;;
